Time,RxPower
6.15522,-54.7127
6.15571,-54.7127
6.15618,-54.7127
6.15664,-54.7127
6.15704,-54.7127
6.15752,-54.7127
6.15805,-54.7127
6.15868,-54.7127
6.15926,-54.7127
6.15981,-54.7127
6.16037,-54.7127
6.16087,-54.7127
6.16139,-54.7127
6.16191,-54.7127
6.16239,-54.7127
6.16281,-54.7127
6.16333,-54.7127
6.16388,-54.7127
6.16441,-54.7127
6.165,-54.7127
6.16559,-54.7127
6.16619,-54.7127
6.16669,-54.7127
6.16718,-54.7127
6.16772,-54.7127
6.16815,-54.7127
6.16868,-54.7127
6.16926,-54.7127
6.16986,-54.7127
6.17036,-54.7127
6.17082,-54.7127
6.17133,-54.7127
6.17183,-54.7127
6.17228,-54.7127
6.1727,-54.7127
6.17323,-54.7127
6.17384,-54.7127
6.17434,-54.7127
6.17487,-54.7127
6.17542,-54.7127
6.17595,-54.7127
6.17637,-54.7127
6.17678,-54.7127
6.1773,-54.7127
6.17776,-54.7127
6.17833,-54.7127
6.17882,-54.7127
6.17941,-54.7127
6.18003,-54.7127
6.18066,-54.7127
6.18122,-54.7127
6.18177,-54.7127
6.18235,-54.7127
6.18287,-54.7127
6.18334,-54.7127
6.1838,-54.7127
6.18427,-54.7127
6.18481,-54.7127
6.18529,-54.7127
6.18586,-54.7127
6.18626,-54.7127
6.18673,-54.7127
6.18719,-54.7127
6.18768,-54.7127
6.18825,-54.7127
6.18874,-54.7127
6.18914,-54.7127
6.18957,-54.7127
6.19002,-54.7127
6.19055,-54.7127
6.19095,-54.7127
6.19146,-54.7127
6.19192,-54.7127
6.1924,-54.7127
6.19294,-54.7127
6.19347,-54.7127
6.19404,-54.7127
6.19462,-54.7127
6.19512,-54.7127
6.19559,-54.7127
6.19605,-54.7127
6.19654,-54.7127
6.19707,-54.7127
6.19751,-54.7127
6.19804,-54.7127
6.19861,-54.7127
6.19915,-54.7127
6.19977,-54.7127
6.20033,-54.7127
6.20093,-54.7127
6.20152,-54.7127
6.20208,-54.7127
6.20252,-54.7127
6.20304,-54.7127
6.20358,-54.7127
6.2041,-54.7127
6.20459,-54.7127
6.20505,-54.7127
6.20546,-54.7127
6.20587,-54.7127
6.20639,-54.7127
6.2069,-54.7127
6.20734,-54.7127
6.2078,-54.7127
6.2082,-54.7127
6.20865,-54.7127
6.20911,-54.7127
6.20962,-54.7127
6.21014,-54.7127
6.21068,-54.7127
6.2113,-54.7127
6.21183,-54.7127
6.21228,-54.7127
6.21269,-54.7127
6.21319,-54.7127
6.21368,-54.7127
6.21422,-54.7127
6.21479,-54.7127
6.21542,-54.7127
6.21597,-54.7127
6.2166,-54.7127
6.21718,-54.7127
6.21769,-54.7127
6.21814,-54.7127
6.21857,-54.7127
6.21897,-54.7127
6.21944,-54.7127
6.21996,-54.7127
6.22049,-54.7127
6.2209,-54.7127
6.22142,-54.7127
6.22185,-54.7127
6.22235,-54.7127
6.22295,-54.7127
6.22348,-54.7127
6.2239,-54.7127
6.22441,-54.7127
6.22493,-54.7127
6.22546,-54.7127
6.22602,-54.7127
6.22662,-54.7127
6.22717,-54.7127
6.22771,-54.7127
6.22825,-54.7127
6.22881,-54.7127
6.22938,-54.7127
6.22991,-54.7127
6.2305,-54.7127
6.23105,-54.7127
6.23158,-54.7127
6.23199,-54.7127
6.23243,-54.7127
6.23288,-54.7127
6.23332,-54.7127
6.23374,-54.7127
6.23422,-54.7127
6.23466,-54.7127
6.23513,-54.7127
6.23559,-54.7127
6.23611,-54.7127
6.23655,-54.7127
6.23706,-54.7127
6.23751,-54.7127
6.23801,-54.7127
6.23843,-54.7127
6.23893,-54.7127
6.23937,-54.7127
6.23989,-54.7127
6.24049,-54.7127
6.24106,-54.7127
6.2416,-54.7127
6.24202,-54.7127
6.24246,-54.7127
6.24289,-54.7127
6.24335,-54.7127
6.24385,-54.7127
6.24445,-54.7127
6.24496,-54.7127
6.24537,-54.7127
6.24588,-54.7127
6.24632,-54.7127
6.24681,-54.7127
6.24731,-54.7127
6.24779,-54.7127
6.2483,-54.7127
6.24889,-54.7127
6.24952,-54.7127
6.2501,-54.7127
6.25062,-54.7127
6.25102,-54.7127
6.2515,-54.7127
6.25191,-54.7127
6.25236,-54.7127
6.25276,-54.7127
6.25323,-54.7127
6.25371,-54.7127
6.25423,-54.7127
6.25486,-54.7127
6.25548,-54.7127
6.25598,-54.7127
6.25654,-54.7127
6.25707,-54.7127
6.25747,-54.7127
6.25799,-54.7127
6.25842,-54.7127
6.25883,-54.7127
6.25926,-54.7127
6.25976,-54.7127
6.2602,-54.7127
6.26067,-54.7127
6.26121,-54.7127
6.26171,-54.7127
6.26222,-54.7127
6.2627,-54.7127
6.26322,-54.7127
6.26381,-54.7127
6.26432,-54.7127
6.26485,-54.7127
6.26541,-54.7127
6.26603,-54.7127
6.26653,-54.7127
6.26702,-54.7127
6.26752,-54.7127
6.26792,-54.7127
6.2684,-54.7127
6.26889,-54.7127
6.26943,-54.7127
6.26993,-54.7127
6.27035,-54.7127
6.27082,-54.7127
6.27124,-54.7127
6.27172,-54.7127
6.27221,-54.7127
6.27277,-54.7127
6.27334,-54.7127
6.27394,-54.7127
6.27457,-54.7127
6.2752,-54.7127
6.27569,-54.7127
6.27613,-54.7127
6.27662,-54.7127
6.2772,-54.7127
6.27778,-54.7127
6.2783,-54.7127
6.27871,-54.7127
6.27912,-54.7127
6.2796,-54.7127
6.28004,-54.7127
6.28048,-54.7127
6.28095,-54.7127
6.28146,-54.7127
6.28201,-54.7127
6.28246,-54.7127
6.28292,-54.7127
6.28337,-54.7127
6.28389,-54.7127
6.2844,-54.7127
6.28484,-54.7127
6.28534,-54.7127
6.28584,-54.7127
6.2863,-54.7127
6.28675,-54.7127
6.28719,-54.7127
6.28768,-54.7127
6.28825,-54.7127
6.28887,-54.7127
6.28943,-54.7127
6.28993,-54.7127
6.29038,-54.7127
6.29087,-54.7127
6.2913,-54.7127
6.2918,-54.7127
6.29231,-54.7127
6.29283,-54.7127
6.29342,-54.7127
6.29396,-54.7127
6.29445,-54.7127
6.29495,-54.7127
6.29535,-54.7127
6.29578,-54.7127
6.29621,-54.7127
6.29665,-54.7127
6.29705,-54.7127
6.29757,-54.7127
6.29812,-54.7127
6.29859,-54.7127
6.29911,-54.7127
6.29963,-54.7127
6.30012,-54.7127
6.30053,-54.7127
6.301,-54.7127
6.30143,-54.7127
6.3019,-54.7127
6.3023,-54.7127
6.30271,-54.7127
6.30313,-54.7127
6.30351,-54.7127
6.30404,-54.7127
6.30455,-54.7127
6.30499,-54.7127
6.30547,-54.7127
6.30592,-54.7127
6.3064,-54.7127
6.30698,-54.7127
6.30747,-54.7127
6.30798,-54.7127
6.30841,-54.7127
6.30892,-54.7127
6.30951,-54.7127
6.31008,-54.7127
6.31057,-54.7127
6.31108,-54.7127
6.3116,-54.7127
6.31217,-54.7127
6.31274,-54.7127
6.3133,-54.7127
6.31382,-54.7127
6.31437,-54.7127
6.31495,-54.7127
6.31557,-54.7127
6.31609,-54.7127
6.31657,-54.7127
6.31708,-54.7127
6.3176,-54.7127
6.31809,-54.7127
6.31857,-54.7127
6.319,-54.7127
6.31953,-54.7127
6.32007,-54.7127
6.32053,-54.7127
6.321,-54.7127
6.32162,-54.7127
6.3222,-54.7127
6.3227,-54.7127
6.32322,-54.7127
6.32381,-54.7127
6.32434,-54.7127
6.32482,-54.7127
6.32531,-54.7127
6.32577,-54.7127
6.32621,-54.7127
6.32665,-54.7127
6.32708,-54.7127
6.32758,-54.7127
6.32801,-54.7127
6.32852,-54.7127
6.32909,-54.7127
6.32956,-54.7127
6.33009,-54.7127
6.33057,-54.7127
6.3311,-54.7127
6.33172,-54.7127
6.33234,-54.7127
6.33292,-54.7127
6.33348,-54.7127
6.3341,-54.7127
6.33469,-54.7127
6.33521,-54.7127
6.33581,-54.7127
6.33631,-54.7127
6.33674,-54.7127
6.33728,-54.7127
6.33783,-54.7127
6.33835,-54.7127
6.33885,-54.7127
6.33939,-54.7127
6.33981,-54.7127
6.34026,-54.7127
6.34072,-54.7127
6.34124,-54.7127
6.34186,-54.7127
6.34236,-54.7127
6.34282,-54.7127
6.34337,-54.7127
6.3438,-54.7127
6.34431,-54.7127
6.3449,-54.7127
6.34547,-54.7127
6.34597,-54.7127
6.34658,-54.7127
6.34708,-54.7127
6.34754,-54.7127
6.34815,-54.7127
6.34876,-54.7127
6.34932,-54.7127
6.34992,-54.7127
6.35047,-54.7127
6.35093,-54.7127
6.35153,-54.7127
6.35208,-54.7127
6.35255,-54.7127
6.35295,-54.7127
6.35342,-54.7127
6.35385,-54.7127
6.35432,-54.7127
6.3549,-54.7127
6.35533,-54.7127
6.35582,-54.7127
6.35633,-54.7127
6.35678,-54.7127
6.35724,-54.7127
6.35771,-54.7127
6.3582,-54.7127
6.35882,-54.7127
6.35938,-54.7127
6.36,-54.7127
6.36057,-54.7127
6.36118,-54.7127
6.36175,-54.7127
6.36232,-54.7127
6.36294,-54.7127
6.36346,-54.7127
6.36388,-54.7127
6.3644,-54.7127
6.36494,-54.7127
6.36542,-54.7127
6.36592,-54.7127
6.3664,-54.7127
6.3669,-54.7127
6.3675,-54.7127
6.36799,-54.7127
6.36848,-54.7127
6.36894,-54.7127
6.36947,-54.7127
6.36996,-54.7127
6.37054,-54.7127
6.37102,-54.7127
6.37162,-54.7127
6.3722,-54.7127
6.37279,-54.7127
6.37334,-54.7127
6.37384,-54.7127
6.37439,-54.7127
6.37491,-54.7127
6.37539,-54.7127
6.37579,-54.7127
6.3762,-54.7127
6.37673,-54.7127
6.37718,-54.7127
6.37772,-54.7127
6.37825,-54.7127
6.37882,-54.7127
6.3794,-54.7127
6.38002,-54.7127
6.38057,-54.7127
6.38101,-54.7127
6.38141,-54.7127
6.38181,-54.7127
6.38222,-54.7127
6.38264,-54.7127
6.38299,-54.7127
6.38346,-54.7127
6.38394,-54.7127
6.38438,-54.7127
6.38483,-54.7127
6.38534,-54.7127
6.38588,-54.7127
6.38629,-54.7127
6.38673,-54.7127
6.38715,-54.7127
6.38762,-54.7127
6.38815,-54.7127
6.38877,-54.7127
6.38926,-54.7127
6.38979,-54.7127
6.39036,-54.7127
6.39085,-54.7127
6.39135,-54.7127
6.39193,-54.7127
6.39241,-54.7127
6.39298,-54.7127
6.39349,-54.7127
6.39389,-54.7127
6.39442,-54.7127
6.3949,-54.7127
6.39549,-54.7127
6.39598,-54.7127
6.39646,-54.7127
6.39691,-54.7127
6.39736,-54.7127
6.39789,-54.7127
6.39848,-54.7127
6.39897,-54.7127
6.39938,-54.7127
6.39983,-54.7127
6.40036,-54.7127
6.40092,-54.7127
6.40133,-54.7127
6.4018,-54.7127
6.40225,-54.7127
6.40268,-54.7127
6.4032,-54.7127
6.4038,-54.7127
6.40441,-54.7127
6.40496,-54.7127
6.4055,-54.7127
6.40603,-54.7127
6.40663,-54.7127
6.40724,-54.7127
6.40782,-54.7127
6.40834,-54.7127
6.40889,-54.7127
6.40938,-54.7127
6.4099,-54.7127
6.41042,-54.7127
6.41098,-54.7127
6.41147,-54.7127
6.41198,-54.7127
6.41243,-54.7127
6.41283,-54.7127
6.41331,-54.7127
6.41372,-54.7127
6.41412,-54.7127
6.41452,-54.7127
6.415,-54.7127
6.41542,-54.7127
6.41588,-54.7127
6.4164,-54.7127
6.41693,-54.7127
6.41755,-54.7127
6.41814,-54.7127
6.41869,-54.7127
6.41921,-54.7127
6.41972,-54.7127
6.42023,-54.7127
6.42065,-54.7127
6.42105,-54.7127
6.42151,-54.7127
6.42192,-54.7127
6.42232,-54.7127
6.42268,-54.7127
6.42317,-54.7127
6.42361,-54.7127
6.42405,-54.7127
6.42452,-54.7127
6.42492,-54.7127
6.42532,-54.7127
6.42581,-54.7127
6.42629,-54.7127
6.42669,-54.7127
6.42709,-54.7127
6.42752,-54.7127
6.42791,-54.7127
6.42828,-54.7127
6.42881,-54.7127
6.42933,-54.7127
6.42982,-54.7127
6.43024,-54.7127
6.43074,-54.7127
6.43124,-54.7127
6.43167,-54.7127
6.4322,-54.7127
6.43272,-54.7127
6.43328,-54.7127
6.43378,-54.7127
6.43428,-54.7127
6.43483,-54.7127
6.43527,-54.7127
6.43575,-54.7127
6.43625,-54.7127
6.4367,-54.7127
6.4371,-54.7127
6.43762,-54.7127
6.43805,-54.7127
6.43858,-54.7127
6.43914,-54.7127
6.4397,-54.7127
6.44021,-54.7127
6.44084,-54.7127
6.44136,-54.7127
6.44188,-54.7127
6.44241,-54.7127
6.44303,-54.7127
6.44363,-54.7127
6.44417,-54.7127
6.44468,-54.7127
6.4452,-54.7127
6.44578,-54.7127
6.44631,-54.7127
6.44677,-54.7127
6.44724,-54.7127
6.44775,-54.7127
6.44828,-54.7127
6.4487,-54.7127
6.4491,-54.7127
6.44963,-54.7127
6.45019,-54.7127
6.4506,-54.7127
6.451,-54.7127
6.4515,-54.7127
6.45201,-54.7127
6.45255,-54.7127
6.45301,-54.7127
6.45361,-54.7127
6.45414,-54.7127
6.45456,-54.7127
6.45507,-54.7127
6.45563,-54.7127
6.45608,-54.7127
6.45661,-54.7127
6.45724,-54.7127
6.45778,-54.7127
6.4583,-54.7127
6.45875,-54.7127
6.45924,-54.7127
6.45976,-54.7127
6.46016,-54.7127
6.46063,-54.7127
6.46108,-54.7127
6.46159,-54.7127
6.46213,-54.7127
6.46262,-54.7127
6.46312,-54.7127
6.46354,-54.7127
6.46399,-54.7127
6.46443,-54.7127
6.46489,-54.7127
6.46539,-54.7127
6.46589,-54.7127
6.46642,-54.7127
6.46688,-54.7127
6.46751,-54.7127
6.4681,-54.7127
6.46869,-54.7127
6.46928,-54.7127
6.46989,-54.7127
6.47047,-54.7127
6.47106,-54.7127
6.47156,-54.7127
6.47202,-54.7127
6.47253,-54.7127
6.47304,-54.7127
6.47344,-54.7127
6.47384,-54.7127
6.47436,-54.7127
6.47476,-54.7127
6.47529,-54.7127
6.47585,-54.7127
6.47626,-54.7127
6.47679,-54.7127
6.47734,-54.7127
6.47797,-54.7127
6.47858,-54.7127
6.47911,-54.7127
6.47964,-54.7127
6.48004,-54.7127
6.48053,-54.7127
6.48099,-54.7127
6.4815,-54.7127
6.48208,-54.7127
6.48264,-54.7127
6.48317,-54.7127
6.48366,-54.7127
6.4841,-54.7127
6.48457,-54.7127
6.48518,-54.7127
6.48571,-54.7127
6.48618,-54.7127
6.48662,-54.7127
6.48706,-54.7127
6.48754,-54.7127
6.48806,-54.7127
6.4886,-54.7127
6.48916,-54.7127
6.4897,-54.7127
6.49012,-54.7127
6.49066,-54.7127
6.49115,-54.7127
6.49155,-54.7127
6.49203,-54.7127
6.49247,-54.7127
6.49288,-54.7127
6.49332,-54.7127
6.4938,-54.7127
6.4943,-54.7127
6.4948,-54.7127
6.49532,-54.7127
6.49579,-54.7127
6.49633,-54.7127
6.49679,-54.7127
6.49723,-54.7127
6.49764,-54.7127
6.49804,-54.7127
6.49857,-54.7127
6.49907,-54.7127
6.49965,-54.7127
6.50016,-54.7127
6.50066,-54.7127
6.50124,-54.7127
6.50185,-54.7127
6.50236,-54.7127
6.50284,-54.7127
6.50336,-54.7127
6.50391,-54.7127
6.5045,-54.7127
6.505,-54.7127
6.50545,-54.7127
6.50591,-54.7127
6.50641,-54.7127
6.50702,-54.7127
6.50762,-54.7127
6.50816,-54.7127
6.5086,-54.7127
6.50909,-54.7127
6.50971,-54.7127
6.51023,-54.7127
6.51064,-54.7127
6.51105,-54.7127
6.51149,-54.7127
6.51189,-54.7127
6.51239,-54.7127
6.51291,-54.7127
6.51347,-54.7127
6.51398,-54.7127
6.51455,-54.7127
6.51515,-54.7127
6.51569,-54.7127
6.5161,-54.7127
6.5166,-54.7127
6.51723,-54.7127
6.51781,-54.7127
6.5183,-54.7127
6.51875,-54.7127
6.51926,-54.7127
6.51975,-54.7127
6.52022,-54.7127
6.52068,-54.7127
6.5211,-54.7127
6.52157,-54.7127
6.52208,-54.7127
6.52266,-54.7127
6.52318,-54.7127
6.52365,-54.7127
6.5241,-54.7127
6.52463,-54.7127
6.52522,-54.7127
6.52585,-54.7127
6.52647,-54.7127
6.52716,-54.7127
6.52766,-54.7127
6.52817,-54.7127
6.52869,-54.7127
6.52927,-54.7127
6.52981,-54.7127
6.5303,-54.7127
6.53083,-54.7127
6.53126,-54.7127
6.53173,-54.7127
6.53217,-54.7127
6.5326,-54.7127
6.53313,-54.7127
6.53373,-54.7127
6.53432,-54.7127
6.53485,-54.7127
6.53535,-54.7127
6.53584,-54.7127
6.53636,-54.7127
6.53692,-54.7127
6.53736,-54.7127
6.53788,-54.7127
6.53844,-54.7127
6.53897,-54.7127
6.53941,-54.7127
6.53993,-54.7127
6.54047,-54.7127
6.54093,-54.7127
6.54146,-54.7127
6.5419,-54.7127
6.54233,-54.7127
6.54277,-54.7127
6.54318,-54.7127
6.54359,-54.7127
6.54412,-54.7127
6.54454,-54.7127
6.54504,-54.7127
6.54544,-54.7127
6.54584,-54.7127
6.54625,-54.7127
6.54671,-54.7127
6.54716,-54.7127
6.54769,-54.7127
6.54822,-54.7127
6.54881,-54.7127
6.54938,-54.7127
6.54988,-54.7127
6.55035,-54.7127
6.5508,-54.7127
6.55138,-54.7127
6.55182,-54.7127
6.55222,-54.7127
6.55268,-54.7127
6.55312,-54.7127
6.55353,-54.7127
6.55399,-54.7127
6.55452,-54.7127
6.55502,-54.7127
6.55542,-54.7127
6.55591,-54.7127
6.55631,-54.7127
6.55678,-54.7127
6.55719,-54.7127
6.55768,-54.7127
6.5581,-54.7127
6.55861,-54.7127
6.55903,-54.7127
6.55955,-54.7127
6.56009,-54.7127
6.56056,-54.7127
6.56109,-54.7127
6.56163,-54.7127
6.56221,-54.7127
6.56283,-54.7127
6.56336,-54.7127
6.56393,-54.7127
6.5645,-54.7127
6.56497,-54.7127
6.56549,-54.7127
6.56602,-54.7127
6.56665,-54.7127
6.56722,-54.7127
6.56782,-54.7127
6.56843,-54.7127
6.56892,-54.7127
6.56939,-54.7127
6.56994,-54.7127
6.57047,-54.7127
6.57097,-54.7127
6.57147,-54.7127
6.57209,-54.7127
6.57264,-54.7127
6.57314,-54.7127
6.57363,-54.7127
6.57414,-54.7127
6.57474,-54.7127
6.57532,-54.7127
6.57585,-54.7127
6.57636,-54.7127
6.57686,-54.7127
6.57735,-54.7127
6.57794,-54.7127
6.57849,-54.7127
6.57891,-54.7127
6.5794,-54.7127
6.57987,-54.7127
6.58042,-54.7127
6.58084,-54.7127
6.58126,-54.7127
6.5818,-54.7127
6.58231,-54.7127
6.58275,-54.7127
6.58321,-54.7127
6.58365,-54.7127
6.58418,-54.7127
6.58467,-54.7127
6.5852,-54.7127
6.58576,-54.7127
6.58635,-54.7127
6.58697,-54.7127
6.5875,-54.7127
6.58802,-54.7127
6.58857,-54.7127
6.58912,-54.7127
6.58955,-54.7127
6.59007,-54.7127
6.59062,-54.7127
6.59103,-54.7127
6.59153,-54.7127
6.59213,-54.7127
6.59275,-54.7127
6.59332,-54.7127
6.59386,-54.7127
6.5943,-54.7127
6.59482,-54.7127
6.59533,-54.7127
6.59575,-54.7127
6.59618,-54.7127
6.59663,-54.7127
6.59715,-54.7127
6.59773,-54.7127
6.59824,-54.7127
6.59867,-54.7127
6.59908,-54.7127
6.59959,-54.7127
6.6001,-54.7127
6.60067,-54.7127
6.60116,-54.7127
6.60156,-54.7127
6.60207,-54.7127
6.60259,-54.7127
6.60317,-54.7127
6.60377,-54.7127
6.60426,-54.7127
6.60476,-54.7127
6.60522,-54.7127
6.60571,-54.7127
6.60628,-54.7127
6.60682,-54.7127
6.60732,-54.7127
6.60786,-54.7127
6.60834,-54.7127
6.6089,-54.7127
6.60936,-54.7127
6.60987,-54.7127
6.61041,-54.7127
6.61096,-54.7127
6.61138,-54.7127
6.61178,-54.7127
6.61221,-54.7127
6.61263,-54.7127
6.61307,-54.7127
6.61357,-54.7127
6.61399,-54.7127
6.61448,-54.7127
6.61501,-54.7127
6.61553,-54.7127
6.61594,-54.7127
6.61636,-54.7127
6.61688,-54.7127
6.61737,-54.7127
6.61786,-54.7127
6.61827,-54.7127
6.61879,-54.7127
6.61932,-54.7127
6.61991,-54.7127
6.6204,-54.7127
6.62089,-54.7127
6.62139,-54.7127
6.62181,-54.7127
6.62229,-54.7127
6.62276,-54.7127
6.62317,-54.7127
6.62364,-54.7127
6.62414,-54.7127
6.62466,-54.7127
6.62512,-54.7127
6.62556,-54.7127
6.62598,-54.7127
6.62638,-54.7127
6.62679,-54.7127
6.6272,-54.7127
6.62758,-54.7127
6.62806,-54.7127
6.62855,-54.7127
6.6291,-54.7127
6.62953,-54.7127
6.63005,-54.7127
6.6306,-54.7127
6.63117,-54.7127
6.63165,-54.7127
6.63219,-54.7127
6.63267,-54.7127
6.63316,-54.7127
6.63359,-54.7127
6.63404,-54.7127
6.6345,-54.7127
6.6349,-54.7127
6.63534,-54.7127
6.63575,-54.7127
6.63617,-54.7127
6.6366,-54.7127
6.63706,-54.7127
6.63749,-54.7127
6.63799,-54.7127
6.63858,-54.7127
6.63914,-54.7127
6.63967,-54.7127
6.64024,-54.7127
6.64074,-54.7127
6.64118,-54.7127
6.64164,-54.7127
6.64209,-54.7127
6.64258,-54.7127
6.6432,-54.7127
6.64373,-54.7127
6.64423,-54.7127
6.64467,-54.7127
6.64512,-54.7127
6.64562,-54.7127
6.64606,-54.7127
6.64656,-54.7127
6.64708,-54.7127
6.64751,-54.7127
6.64793,-54.7127
6.64833,-54.7127
6.64881,-54.7127
6.64933,-54.7127
6.64983,-54.7127
6.65036,-54.7127
6.65081,-54.7127
6.65134,-54.7127
6.65184,-54.7127
6.65242,-54.7127
6.65282,-54.7127
6.65331,-54.7127
6.65381,-54.7127
6.65423,-54.7127
6.65463,-54.7127
6.65495,-54.7127
6.65543,-54.7127
6.65585,-54.7127
6.6563,-54.7127
6.6568,-54.7127
6.65731,-54.7127
6.65787,-54.7127
6.65829,-54.7127
6.65882,-54.7127
6.65941,-54.7127
6.65993,-54.7127
6.66035,-54.7127
6.66087,-54.7127
6.66149,-54.7127
6.66198,-54.7127
6.66239,-54.7127
6.66284,-54.7127
6.66327,-54.7127
6.6637,-54.7127
6.66423,-54.7127
6.66477,-54.7127
6.66526,-54.7127
6.66577,-54.7127
6.66623,-54.7127
6.66672,-54.7127
6.66714,-54.7127
6.66755,-54.7127
6.66807,-54.7127
6.66865,-54.7127
6.66917,-54.7127
6.6697,-54.7127
6.67025,-54.7127
6.67074,-54.7127
6.67129,-54.7127
6.67169,-54.7127
6.67217,-54.7127
6.67267,-54.7127
6.67318,-54.7127
6.67367,-54.7127
6.67426,-54.7127
6.67478,-54.7127
6.67525,-54.7127
6.6757,-54.7127
6.67613,-54.7127
6.67654,-54.7127
6.67698,-54.7127
6.67742,-54.7127
6.67783,-54.7127
6.67827,-54.7127
6.67872,-54.7127
6.67916,-54.7127
6.67959,-54.7127
6.68009,-54.7127
6.68058,-54.7127
6.68111,-54.7127
6.68163,-54.7127
6.68213,-54.7127
6.68267,-54.7127
6.68319,-54.7127
6.68369,-54.7127
6.68409,-54.7127
6.68452,-54.7127
6.685,-54.7127
6.68544,-54.7127
6.68587,-54.7127
6.68632,-54.7127
6.68677,-54.7127
6.68729,-54.7127
6.68779,-54.7127
6.6883,-54.7127
6.6888,-54.7127
6.68928,-54.7127
6.68979,-54.7127
6.69039,-54.7127
6.69092,-54.7127
6.69138,-54.7127
6.69195,-54.7127
6.69238,-54.7127
6.69291,-54.7127
6.69347,-54.7127
6.69399,-54.7127
6.6945,-54.7127
6.69499,-54.7127
6.69543,-54.7127
6.69583,-54.7127
6.69633,-54.7127
6.69676,-54.7127
6.69729,-54.7127
6.69789,-54.7127
6.69851,-54.7127
6.69908,-54.7127
6.69968,-54.7127
6.7002,-54.7127
6.70073,-54.7127
6.70131,-54.7127
6.70193,-54.7127
6.70244,-54.7127
6.70294,-54.7127
6.70334,-54.7127
6.70374,-54.7127
6.70418,-54.7127
6.7046,-54.7127
6.70506,-54.7127
6.70547,-54.7127
6.70592,-54.7127
6.70633,-54.7127
6.70673,-54.7127
6.70717,-54.7127
6.70769,-54.7127
6.70815,-54.7127
6.70864,-54.7127
6.70915,-54.7127
6.70962,-54.7127
6.71009,-54.7127
6.71059,-54.7127
6.71117,-54.7127
6.71179,-54.7127
6.71231,-54.7127
6.71292,-54.7127
6.71354,-54.7127
6.71415,-54.7127
6.71469,-54.7127
6.71531,-54.7127
6.71584,-54.7127
6.71628,-54.7127
6.71669,-54.7127
6.71716,-54.7127
6.71769,-54.7127
6.71831,-54.7127
6.71886,-54.7127
6.71938,-54.7127
6.71989,-54.7127
6.72051,-54.7127
6.72108,-54.7127
6.72158,-54.7127
6.72206,-54.7127
6.72265,-54.7127
6.72325,-54.7127
6.72374,-54.7127
6.72427,-54.7127
6.72477,-54.7127
6.72521,-54.7127
6.72568,-54.7127
6.72607,-54.7127
6.7265,-54.7127
6.72691,-54.7127
6.72727,-54.7127
6.72775,-54.7127
6.72828,-54.7127
6.7289,-54.7127
6.72948,-54.7127
6.73,-54.7127
6.73047,-54.7127
6.73097,-54.7127
6.73141,-54.7127
6.7319,-54.7127
6.73232,-54.7127
6.73285,-54.7127
6.73347,-54.7127
6.73399,-54.7127
6.73451,-54.7127
6.73501,-54.7127
6.73546,-54.7127
6.73586,-54.7127
6.73626,-54.7127
6.7368,-54.7127
6.73738,-54.7127
6.73779,-54.7127
6.73823,-54.7127
6.73864,-54.7127
6.73914,-54.7127
6.73966,-54.7127
6.74026,-54.7127
6.74077,-54.7127
6.74129,-54.7127
6.74191,-54.7127
6.74252,-54.7127
6.74301,-54.7127
6.74351,-54.7127
6.74394,-54.7127
6.74434,-54.7127
6.74486,-54.7127
6.74537,-54.7127
6.74588,-54.7127
6.7463,-54.7127
6.74673,-54.7127
6.74718,-54.7127
6.7476,-54.7127
6.7481,-54.7127
6.74863,-54.7127
6.74926,-54.7127
6.74979,-54.7127
6.75037,-54.7127
6.75076,-54.7127
6.75125,-54.7127
6.75176,-54.7127
6.75222,-54.7127
6.75272,-54.7127
6.75315,-54.7127
6.75361,-54.7127
6.75415,-54.7127
6.75461,-54.7127
6.75503,-54.7127
6.75543,-54.7127
6.75596,-54.7127
6.75649,-54.7127
6.757,-54.7127
6.75744,-54.7127
6.75796,-54.7127
6.75846,-54.7127
6.759,-54.7127
6.75957,-54.7127
6.76018,-54.7127
6.76079,-54.7127
6.76139,-54.7127
6.76196,-54.7127
6.76247,-54.7127
6.76307,-54.7127
6.7636,-54.7127
6.7641,-54.7127
6.76466,-54.7127
6.7651,-54.7127
6.76559,-54.7127
6.76615,-54.7127
6.7667,-54.7127
6.76716,-54.7127
6.76759,-54.7127
6.76804,-54.7127
6.76856,-54.7127
6.7691,-54.7127
6.76958,-54.7127
6.77007,-54.7127
6.77054,-54.7127
6.771,-54.7127
6.77142,-54.7127
6.77193,-54.7127
6.77246,-54.7127
6.77297,-54.7127
6.77353,-54.7127
6.77415,-54.7127
6.77469,-54.7127
6.77511,-54.7127
6.77563,-54.7127
6.77618,-54.7127
6.77672,-54.7127
6.77722,-54.7127
6.77782,-54.7127
6.77844,-54.7127
6.77902,-54.7127
6.77953,-54.7127
6.78003,-54.7127
6.78055,-54.7127
6.78104,-54.7127
6.78156,-54.7127
6.78218,-54.7127
6.78271,-54.7127
6.78324,-54.7127
6.78366,-54.7127
6.78418,-54.7127
6.78469,-54.7127
6.7852,-54.7127
6.78581,-54.7127
6.78636,-54.7127
6.78686,-54.7127
6.78727,-54.7127
6.7877,-54.7127
6.78816,-54.7127
6.78865,-54.7127
6.78913,-54.7127
6.78954,-54.7127
6.79005,-54.7127
6.79055,-54.7127
6.79098,-54.7127
6.7914,-54.7127
6.79184,-54.7127
6.79231,-54.7127
