Time,DataRate_Mbps
3.30321,84.711
3.30365,77.8632
3.30427,74.8268
3.30486,78.2507
3.3053,79.474
3.30575,76.3165
3.30634,78.2507
3.30675,84.7324
3.30717,81.1527
3.3078,73.7512
3.30821,84.7324
3.30871,68.1892
3.30912,84.7324
3.30956,79.474
3.30998,81.1527
3.3106,74.8268
3.31107,73.4004
3.31169,74.8268
3.31231,74.8268
3.31293,73.7512
3.31351,79.4627
3.31403,89.1259
3.31444,84.7324
3.31505,75.9343
3.31545,84.7324
3.31606,75.9343
3.31652,76.3165
3.31693,82.9039
3.3174,74.83
3.31784,77.8632
3.31846,74.8268
3.319,84.711
3.31959,78.2507
3.32019,77.0751
3.3208,75.9343
3.32136,82.003
3.32182,74.83
3.32224,82.9039
3.32268,77.8632
3.32309,84.7324
3.32372,73.7512
3.32433,75.9343
3.32493,77.0751
3.32536,79.474
3.32578,82.9039
3.3262,82.9039
3.32661,82.9039
3.32705,79.474
3.32755,69.4214
3.32814,78.2507
3.32873,77.0751
3.32936,73.7512
3.3298,79.474
3.33038,79.4627
3.33081,79.474
3.33144,73.7512
3.33185,84.7324
3.33228,79.474
3.33272,79.474
3.33316,77.8632
3.33374,79.4627
3.33419,76.3165
3.33464,77.8632
3.3351,74.83
3.33553,81.1527
3.33615,73.7512
3.33678,73.7512
3.33728,92.334
3.33787,78.2507
3.33836,70.6989
3.33898,73.7512
3.33949,90.7016
3.33994,77.8632
3.34039,76.3165
3.341,75.9343
3.34158,79.4627
3.34201,81.1527
3.34262,74.8268
3.3432,79.4627
3.34364,79.474
3.34408,77.8632
3.34466,79.4627
3.34513,74.83
3.34572,78.2507
3.34612,84.7324
3.34674,74.8268
3.3472,74.83
3.34764,79.474
3.34804,86.6434
3.34844,86.6434
3.34893,70.6989
3.34933,84.7324
3.34976,81.1527
3.35021,76.3165
3.35073,67
3.3513,80.7129
3.35191,75.9343
3.35253,73.7512
3.35315,74.8268
3.35355,86.6434
3.35399,79.474
3.35457,79.4627
3.35499,81.1527
3.35546,74.83
3.35587,82.9039
3.35633,74.83
3.35678,77.8632
3.35723,76.3165
3.35767,79.474
3.35827,77.0751
3.35867,84.7324
3.3593,73.7512
3.35974,77.8632
3.36018,79.474
3.36062,77.8632
3.36118,83.335
3.36179,74.8268
3.36242,73.7512
3.36299,80.7129
3.3634,84.7324
3.36386,74.83
3.36429,81.1527
3.36475,74.83
3.3652,76.3165
3.36575,84.711
3.36623,72.0243
3.36681,79.4627
3.3674,78.2507
3.36797,80.7129
3.3686,73.7512
3.3692,77.0751
3.3698,77.0751
3.37034,84.711
3.3708,74.83
3.37141,75.9343
3.37196,84.711
3.37242,74.83
3.37299,80.7129
3.37341,82.9039
3.37402,75.9343
3.37464,73.7512
3.3752,83.335
3.3756,84.7324
3.37607,73.4004
3.37666,78.2507
3.37729,73.7512
3.37786,80.7129
3.37847,75.9343
3.37891,79.474
3.37948,80.7129
3.37994,74.83
3.38038,79.474
3.38082,77.8632
3.38143,75.9343
3.38202,78.2507
3.38261,78.2507
3.3832,78.2507
3.38381,74.8268
3.38439,80.7129
3.38479,86.6434
3.38522,79.474
3.38584,74.8268
3.38645,75.9343
3.38689,77.8632
3.38746,80.7129
3.38804,79.4627
3.38866,74.8268
3.38927,75.9343
3.3898,87.604
3.39024,77.8632
3.39066,82.9039
3.39115,69.4214
3.39174,78.2507
3.39237,73.7512
3.39292,84.711
3.39334,81.1527
3.39395,75.9343
3.39439,77.8632
3.39502,73.7512
3.39561,78.2507
3.3962,78.2507
3.39676,82.003
3.39721,77.8632
3.39778,80.7129
3.3982,82.9039
3.39881,74.8268
3.39925,79.474
3.39966,84.7324
3.40012,74.83
3.40052,86.6434
3.40104,65.8516
3.40161,80.7129
3.40224,73.7512
3.40287,73.7512
3.40339,87.604
3.40398,79.4627
3.40458,75.9343
3.40501,81.1527
3.40562,75.9343
3.40602,86.6434
3.40647,76.3165
3.40693,74.83
3.40756,73.7512
3.40796,86.6434
3.40838,81.1527
3.409,74.8268
3.40955,83.335
3.40996,84.7324
3.41042,74.83
3.41086,79.474
3.41137,68.1892
3.41177,86.6434
3.41223,74.83
3.41267,77.8632
3.4133,73.7512
3.4139,77.0751
3.41452,73.7512
3.41506,86.1332
3.41564,79.4627
3.41606,82.9039
3.41649,79.474
3.41711,74.8268
3.4177,78.2507
3.41812,82.9039
3.4186,72.0243
3.419,86.6434
3.41946,74.83
3.42003,80.7129
3.42063,77.0751
3.42105,81.1527
3.42151,76.3165
3.42197,74.83
3.42241,77.8632
3.42301,77.0751
3.42359,79.4627
3.42416,82.003
3.42477,74.8268
3.42518,84.7324
3.4256,82.9039
3.42606,74.83
3.42654,72.0243
3.42715,75.9343
3.42758,79.474
3.42818,77.0751
3.42879,75.9343
3.42942,73.7512
3.43001,78.2507
3.43057,82.003
3.43114,80.7129
3.43174,77.0751
3.43216,82.9039
3.43273,80.7129
3.43331,79.4627
3.43376,77.8632
3.43438,73.7512
3.43493,84.711
3.43537,77.8632
3.43582,77.8632
3.43621,86.6434
3.43666,77.8632
3.43711,76.3165
3.43751,86.6434
3.43783,71.7969
3.43836,65.8516
3.43881,76.3165
3.43936,83.335
3.43977,84.7324
3.44019,82.9039
3.4407,67
3.44129,78.2507
3.44188,79.4627
3.44234,74.83
3.44295,74.8268
3.44348,87.604
3.44411,73.7512
3.4447,78.2507
3.44526,82.003
3.44568,82.9039
3.4461,81.1527
3.4465,86.6434
3.44704,64.7418
3.44764,77.0751
3.44825,74.8268
3.44882,82.003
3.44926,77.8632
3.44966,86.6434
3.45011,76.3165
3.45057,74.83
3.45119,74.8268
3.45163,79.474
3.45223,75.9343
3.45267,79.474
3.45323,82.003
3.45381,79.4627
3.45442,75.9343
3.45501,78.2507
3.45557,82.003
3.45599,82.9039
3.45644,76.3165
3.45691,74.83
3.45737,74.83
3.45794,80.7129
3.45856,74.8268
3.45914,79.4627
3.45976,74.8268
3.46017,82.9039
3.46058,84.7324
3.46102,79.474
3.46146,77.8632
3.46208,74.8268
3.46252,77.8632
3.46314,74.8268
3.4637,82.003
3.46415,77.8632
3.4646,76.3165
3.46503,81.1527
3.46543,84.7324
3.46591,72.0243
3.46638,73.4004
3.46696,80.7129
3.46736,84.7324
3.46778,82.9039
3.46824,74.83
3.46864,86.6434
3.46909,77.8632
3.46955,74.83
3.46999,77.8632
3.4705,68.1892
3.47111,75.9343
3.47171,77.0751
3.47212,82.9039
3.4727,80.7129
3.4733,75.9343
3.4737,86.6434
3.4741,86.6434
3.47452,82.9039
3.47483,73.8741
3.47527,77.8632
3.47577,69.4214
3.47622,77.8632
3.47669,73.4004
3.4771,82.9039
3.47772,74.8268
3.47817,77.8632
3.47858,82.9039
3.47899,84.7324
3.4794,84.7324
3.47985,76.3165
3.48036,68.1892
3.48079,81.1527
3.48127,70.6989
3.48169,82.9039
3.48216,73.4004
3.48274,79.4627
3.4832,76.3165
3.48378,79.4627
3.48434,82.003
3.48478,79.474
3.48522,77.8632
3.48568,74.83
3.48628,77.0751
3.48673,77.8632
3.48733,75.9343
3.48776,81.1527
3.48833,80.7129
3.48876,81.1527
3.48916,86.6434
3.48966,68.1892
3.49011,77.8632
3.49056,76.3165
3.491,77.8632
3.49144,79.474
3.49189,76.3165
3.49249,77.0751
3.49293,79.474
3.49354,74.8268
3.49397,81.1527
3.49438,84.7324
3.49483,76.3165
3.49541,79.4627
3.49602,75.9343
3.49647,76.3165
3.49692,77.8632
3.49751,78.2507
3.49809,79.4627
3.49869,77.0751
3.4993,75.9343
3.49969,86.6434
3.50029,77.0751
3.50086,82.003
3.50146,75.9343
3.50208,74.8268
3.50268,77.0751
3.50323,84.711
3.50383,77.0751
3.50444,74.8268
3.50484,86.6434
3.50528,79.474
3.50588,77.0751
3.50632,77.8632
3.50681,70.6989
3.50735,84.711
3.50777,82.9039
3.50828,68.1892
3.50869,84.7324
3.50912,79.474
3.50971,78.2507
3.51016,77.8632
3.51056,84.7324
3.51118,74.8268
3.51179,75.9343
3.51239,77.0751
3.51299,77.0751
3.51359,77.0751
3.51418,78.2507
3.51459,82.9039
3.51521,74.8268
3.51564,79.474
3.51621,82.003
3.51662,84.7324
3.51703,82.9039
3.51748,77.8632
3.51794,74.83
3.51837,81.1527
3.51886,69.4214
3.51932,76.3165
3.51978,74.83
3.52022,77.8632
3.52064,82.9039
3.52124,77.0751
3.52186,74.8268
3.52241,83.335
3.52282,84.7324
3.52325,79.474
3.52387,74.8268
3.52447,77.0751
3.52508,75.9343
3.52553,76.3165
3.52609,82.003
3.52668,78.2507
3.52727,78.2507
3.52786,78.2507
3.52829,81.1527
3.52889,77.0751
3.5295,75.9343
3.53011,74.8268
3.53072,75.9343
3.53113,84.7324
3.53173,77.0751
3.53234,75.9343
3.53296,73.7512
3.53356,77.0751
3.53413,82.003
3.53453,84.7324
3.53496,81.1527
3.53539,79.474
3.53582,81.1527
3.53622,86.6434
3.53665,81.1527
3.53715,68.1892
3.53762,73.4004
3.53819,82.003
3.53864,76.3165
3.53927,73.7512
3.53984,80.7129
3.5404,82.003
3.54084,79.474
3.54144,75.9343
3.54203,78.2507
3.54265,74.8268
3.54309,79.474
3.54365,82.003
3.54409,77.8632
3.54468,78.2507
3.54526,79.4627
3.54585,78.2507
3.54647,74.8268
3.5471,73.7512
3.54765,83.335
3.5481,76.3165
3.54869,78.2507
3.54931,74.8268
3.5499,78.2507
3.55043,87.604
3.55083,86.6434
3.55128,76.3165
3.55179,68.1892
3.55241,73.7512
3.55296,84.711
3.55359,73.7512
3.55419,75.9343
3.55477,80.7129
3.55518,82.9039
3.55561,81.1527
3.55618,80.7129
3.55664,74.83
3.55724,77.0751
3.55769,77.8632
3.55812,79.474
3.55854,82.9039
3.55913,78.2507
3.55973,77.0751
3.56034,74.8268
3.5609,83.335
3.56135,76.3165
3.56195,77.0751
3.56253,79.4627
3.56294,84.7324
3.56357,73.7512
3.56398,82.9039
3.56447,70.6989
3.56503,83.335
3.56564,74.8268
3.56611,74.83
3.56668,80.7129
3.56725,80.7129
3.56766,84.7324
3.56808,81.1527
3.56871,73.7512
3.56933,74.8268
3.56989,82.003
3.57034,76.3165
3.57076,82.9039
3.5712,77.8632
3.57166,76.3165
3.57212,74.83
3.57257,76.3165
3.57314,82.003
3.57376,73.7512
3.57416,86.6434
3.57464,72.0243
3.57508,77.8632
3.57549,84.7324
3.5761,75.9343
3.5765,86.6434
3.577,69.4214
3.57762,73.7512
3.57805,81.1527
3.57867,74.8268
3.57928,74.8268
3.57981,87.604
3.58021,86.6434
3.58081,77.0751
3.58139,79.4627
3.58188,70.6989
3.58249,75.9343
3.58309,77.0751
3.5835,82.9039
3.5841,77.0751
3.58451,84.7324
3.58495,79.474
3.58543,72.0243
3.58602,78.2507
3.58656,84.711
3.58718,74.8268
3.58774,82.003
3.5882,74.83
3.58862,82.9039
3.58921,78.2507
3.58983,74.8268
3.59039,82.003
3.59085,74.83
3.59143,79.4627
3.59184,84.7324
3.59236,67
3.5929,84.711
3.59334,79.474
3.59395,74.8268
3.59439,79.474
3.59482,81.1527
3.59544,73.7512
3.596,82.003
3.59646,76.3165
3.59703,80.7129
3.59744,84.7324
3.59794,69.4214
3.59854,77.0751
3.59897,79.474
3.59956,78.2507
3.60012,82.003
3.60053,84.7324
3.60098,76.3165
3.60147,70.6989
3.60193,76.3165
3.60249,82.003
3.60293,77.8632
3.60335,82.9039
3.60386,68.1892
3.60447,75.9343
3.60489,81.1527
3.60531,82.9039
3.60593,74.8268
3.60634,82.9039
3.60681,73.4004
3.60736,84.711
3.60794,79.4627
3.60856,74.8268
3.60897,84.7324
3.60942,76.3165
3.60985,79.474
3.61027,82.9039
3.61071,77.8632
3.61123,67
3.61186,73.7512
3.61243,80.7129
3.61306,73.7512
3.61361,83.335
3.61403,82.9039
3.61458,83.335
3.61506,72.0243
3.61551,76.3165
3.61606,84.711
3.61668,74.8268
3.61707,86.6434
3.61749,82.9039
3.61794,76.3165
3.61838,79.474
3.6189,65.8516
3.61935,77.8632
3.61995,77.0751
3.62055,77.0751
3.62095,86.6434
3.62135,86.6434
3.62182,73.4004
3.62224,81.1527
3.62266,82.9039
3.62316,69.4214
3.62373,80.7129
3.62432,78.2507
3.62472,86.6434
3.62516,77.8632
3.62559,81.1527
3.6261,67
3.62653,81.1527
3.62712,78.2507
3.62757,77.8632
3.62819,73.7512
3.62864,76.3165
3.62923,79.4627
3.62982,77.0751
3.63026,79.474
3.63087,75.9343
3.63128,82.9039
3.63174,76.3165
3.63228,84.711
3.63276,72.0243
3.63335,78.2507
3.63396,75.9343
3.63455,78.2507
3.63513,79.4627
3.63574,75.9343
3.63614,86.6434
3.63673,78.2507
3.63736,73.7512
3.63789,86.1332
3.63836,73.4004
3.6388,79.474
3.63922,81.1527
3.6398,79.4627
3.64025,77.8632
3.64073,72.0243
3.64129,82.003
3.64169,86.6434
3.64215,74.83
3.64275,77.0751
3.64337,74.8268
3.64383,74.83
3.64424,84.7324
3.64466,82.9039
3.64509,79.474
3.64549,86.6434
3.64601,67
3.64647,74.83
3.64709,73.7512
3.64766,82.003
3.64811,76.3165
3.64855,79.474
3.64896,82.9039
3.64939,81.1527
3.64985,74.83
3.65031,74.83
3.65072,84.7324
3.65117,76.3165
3.6518,73.7512
3.65241,75.9343
3.65283,82.9039
3.65342,78.2507
3.65397,83.335
3.6546,73.7512
3.65517,80.7129
3.65558,84.7324
3.65606,70.6989
3.65665,79.4627
3.65708,79.474
3.65769,75.9343
3.65812,81.1527
3.65851,86.6434
3.65893,82.9039
3.65934,84.7324
3.65965,73.8741
3.66009,77.8632
3.6606,68.1892
3.66105,76.3165
3.66151,76.3165
3.66193,81.1527
3.66239,76.3165
3.66283,77.8632
3.66342,78.2507
3.66385,81.1527
3.66428,79.474
3.66475,73.4004
3.66522,73.4004
3.66579,82.003
3.66639,77.0751
3.66681,81.1527
3.66744,73.7512
3.66802,79.4627
3.66856,84.711
3.66902,76.3165
3.6695,72.0243
3.67004,84.711
3.67048,79.474
3.67109,75.9343
3.67168,78.2507
3.67215,73.4004
3.67271,82.003
3.67329,79.4627
3.67375,74.83
3.67417,82.9039
3.67459,82.9039
3.6752,74.8268
3.67581,75.9343
3.67621,86.6434
3.67667,74.83
3.67708,84.7324
3.67753,76.3165
3.67793,86.6434
3.67824,73.8741
3.67868,79.474
3.67918,69.4214
3.67961,79.474
3.68023,74.8268
3.68084,75.9343
3.68141,80.7129
3.68183,82.9039
3.68226,79.474
3.68272,74.83
3.68318,76.3165
3.68358,86.6434
3.68408,68.1892
3.68455,74.83
3.68511,82.003
3.68568,80.7129
3.68611,81.1527
3.68658,73.4004
3.687,82.9039
3.68744,77.8632
3.68806,74.8268
3.68863,80.7129
3.68907,77.8632
3.68955,72.0243
3.69,77.8632
3.69042,81.1527
3.69101,78.2507
3.69143,82.9039
3.69203,77.0751
3.69263,77.0751
3.69304,82.9039
3.69344,86.6434
3.69386,82.9039
3.6944,64.7418
3.69498,79.4627
3.69543,76.3165
3.69586,81.1527
3.69629,79.474
3.69673,79.474
3.69721,72.0243
3.69768,73.4004
3.69823,83.335
3.69886,73.7512
3.69942,82.003
3.69986,77.8632
3.70044,79.4627
3.70106,74.8268
3.70147,84.7324
3.7021,73.7512
3.70254,77.8632
3.70295,84.7324
3.70357,73.7512
3.70416,79.4627
3.70456,84.7324
3.70504,72.0243
3.70565,75.9343
3.70608,81.1527
3.70669,75.9343
3.70727,79.4627
3.70785,79.4627
3.70828,79.474
3.70869,84.7324
3.70914,76.3165
3.7096,76.3165
3.71,86.6434
3.71061,74.8268
3.71103,82.9039
3.71143,86.6434
3.71189,74.83
3.71239,69.4214
3.71281,82.9039
3.71343,73.7512
3.71401,79.4627
3.7146,78.2507
3.71506,76.3165
3.71546,86.6434
3.71592,74.83
3.71639,73.4004
3.71696,80.7129
3.71736,86.6434
3.71788,67
3.7183,81.1527
3.71876,76.3165
3.71915,86.6434
3.71963,72.0243
3.7202,82.003
3.72069,70.6989
3.72112,79.474
3.72168,82.003
3.72213,77.8632
3.72257,77.8632
3.72298,84.7324
3.72342,77.8632
3.72392,69.4214
3.72432,86.6434
3.72494,74.8268
3.72537,81.1527
3.72584,73.4004
3.7264,82.003
3.72688,72.0243
3.72748,77.0751
3.72808,77.0751
3.7287,73.7512
3.72925,84.711
3.72987,73.7512
3.73042,84.711
3.73099,80.7129
3.73143,79.474
3.73203,77.0751
3.73264,74.8268
3.73305,84.7324
3.73347,82.9039
3.73396,70.6989
3.73458,73.7512
3.73499,84.7324
3.73558,78.2507
3.73616,79.4627
3.73678,74.8268
3.73733,83.335
3.73791,79.4627
3.73837,76.3165
3.73893,82.003
3.73956,73.7512
3.74017,74.8268
3.74072,84.711
3.74131,78.2507
3.74188,80.7129
3.7425,74.8268
3.74294,77.8632
3.74353,78.2507
3.74413,77.0751
3.74468,84.711
3.74528,75.9343
3.74589,75.9343
3.74646,82.003
3.74708,73.7512
3.74769,75.9343
3.74811,82.9039
3.74851,86.6434
3.74913,73.7512
3.74959,74.83
3.75022,73.7512
3.75084,74.8268
3.75145,75.9343
3.75199,84.711
3.75258,78.2507
3.75321,73.7512
3.75381,75.9343
3.75431,92.334
3.75492,75.9343
3.75534,82.9039
3.75579,76.3165
3.7562,84.7324
3.75682,74.8268
3.75737,83.335
3.75783,76.3165
3.75826,79.474
3.75868,82.9039
3.75918,69.4214
3.75957,86.6434
3.76003,76.3165
3.76064,75.9343
3.76123,78.2507
3.76163,84.7324
3.76203,86.6434
3.76251,72.0243
3.76299,72.0243
3.76356,82.003
3.76399,79.474
3.76441,82.9039
3.76493,65.8516
3.76553,77.0751
3.76614,75.9343
3.76675,75.9343
3.76727,89.1259
3.76768,82.9039
3.76829,75.9343
3.76872,81.1527
3.76934,73.7512
3.7698,76.3165
3.7702,84.7324
3.77079,79.4627
3.77139,75.9343
3.77184,77.8632
3.77246,74.8268
3.773,84.711
3.7734,86.6434
3.77383,79.474
3.77434,68.1892
3.77475,84.7324
3.77522,73.4004
3.77581,78.2507
3.77641,77.0751
3.77687,74.83
3.77732,76.3165
3.77793,75.9343
3.77849,83.335
3.77911,73.7512
3.77967,83.335
3.78007,86.6434
3.78047,86.6434
3.78095,72.0243
3.78143,72.0243
3.78184,82.9039
3.78234,69.4214
3.78295,75.9343
3.78356,75.9343
3.78409,86.1332
3.78449,86.6434
3.78499,69.4214
3.78553,84.711
3.78594,84.7324
3.78642,72.0243
3.78688,74.83
3.78751,73.7512
3.78813,74.8268
3.78871,79.4627
3.78929,79.4627
3.78987,79.4627
3.79043,83.335
3.79103,75.9343
3.79147,79.474
3.7919,79.474
3.79237,74.83
3.79298,74.8268
3.79355,82.003
3.79409,84.711
3.79458,70.6989
3.795,82.9039
3.79558,79.4627
3.79605,73.4004
3.7966,83.335
3.79722,74.8268
3.79766,79.474
3.79825,78.2507
3.79881,82.003
3.79928,73.4004
3.79971,81.1527
3.8003,78.2507
3.80091,74.8268
3.80153,74.8268
3.80213,77.0751
3.80265,89.1259
3.80308,79.474
3.80353,77.8632
3.80395,81.1527
3.80445,69.4214
3.80503,79.4627
3.80561,79.4627
3.80602,84.7324
3.80651,70.6989
3.80695,77.8632
3.80754,78.2507
3.80813,78.2507
3.8086,74.83
3.80901,82.9039
3.80945,79.474
3.80986,82.9039
3.81034,72.0243
3.81079,77.8632
3.81138,78.2507
3.81197,78.2507
3.81241,77.8632
3.81287,76.3165
3.81331,77.8632
3.81394,73.7512
3.81446,87.604
3.81506,77.0751
3.81549,81.1527
3.8159,84.7324
3.81639,70.6989
3.81685,74.83
3.81746,74.8268
3.818,86.1332
3.8186,77.0751
3.81917,80.7129
3.8198,73.7512
3.82023,79.474
3.82064,84.7324
3.82111,73.4004
3.82157,76.3165
3.82219,73.7512
3.82282,73.7512
3.82332,92.334
3.82375,79.474
3.82433,79.4627
3.8248,74.83
3.82521,82.9039
3.82584,73.7512
3.82628,77.8632
3.82672,79.474
3.82732,77.0751
3.82787,83.335
3.8285,73.7512
3.82894,77.8632
3.82939,77.8632
3.83001,73.7512
3.83059,79.4627
3.8312,75.9343
3.83178,79.4627
3.83231,87.604
3.83278,73.4004
3.83341,73.7512
3.834,78.2507
3.8345,90.7016
3.8351,77.0751
3.83558,73.4004
3.83617,78.2507
3.83672,83.335
3.83715,81.1527
3.83755,84.7324
3.83799,79.474
3.83841,82.9039
3.83893,65.8516
3.83952,78.2507
3.83997,76.3165
3.84041,79.474
3.84088,73.4004
3.84146,79.4627
3.84204,79.4627
3.84251,73.4004
3.84297,76.3165
3.8434,79.474
3.84383,81.1527
3.84426,79.474
3.84483,80.7129
3.84525,82.9039
3.8457,76.3165
3.84632,74.8268
3.84693,75.9343
3.84754,75.9343
3.84795,82.9039
3.84854,78.2507
3.84901,74.83
3.84944,79.474
3.85006,74.8268
3.85063,80.7129
3.85119,82.003
3.85181,74.8268
3.85237,82.003
3.853,73.7512
3.85363,73.7512
3.85416,86.1332
3.85476,77.0751
3.85521,77.8632
3.85561,84.7324
3.85623,74.8268
3.85678,83.335
3.85721,81.1527
3.85765,77.8632
3.85807,82.9039
3.85851,79.474
3.85902,67
3.85964,74.8268
3.86008,79.474
3.86062,84.711
3.86102,86.6434
3.86149,73.4004
3.86193,77.8632
3.86237,79.474
3.86283,74.83
3.86323,86.6434
3.8637,73.4004
3.86415,76.3165
3.86457,82.9039
3.86508,68.1892
3.86548,86.6434
3.8659,82.9039
3.86639,69.4214
3.86698,78.2507
3.86756,80.7129
3.86801,76.3165
3.86843,82.9039
3.86884,82.9039
3.86947,73.7512
3.87008,75.9343
3.87048,84.7324
3.87088,86.6434
3.87136,72.0243
3.87183,73.4004
3.87227,79.474
3.87271,77.8632
3.87311,86.6434
3.87361,69.4214
3.87401,86.6434
3.87451,69.4214
3.87512,75.9343
3.87572,75.9343
3.87629,82.003
3.87674,76.3165
3.87733,78.2507
3.87793,77.0751
3.87836,81.1527
3.87897,74.8268
3.87958,75.9343
3.87999,84.7324
3.88059,77.0751
3.88099,86.6434
3.8814,84.7324
3.88181,82.9039
3.88221,86.6434
3.88266,77.8632
3.88297,73.8741
3.88341,77.8632
3.88388,73.4004
3.88433,76.3165
3.88481,72.0243
3.88542,75.9343
3.88582,86.6434
3.88632,69.4214
3.88688,82.003
3.88749,75.9343
3.88792,81.1527
3.88838,74.83
3.88895,80.7129
3.88935,86.6434
3.88997,74.8268
3.89058,75.9343
3.89119,74.8268
3.89174,84.711
3.89217,79.474
3.89263,74.83
3.89306,81.1527
3.89355,70.6989
3.89411,82.003
3.89456,77.8632
3.89518,73.7512
3.89561,81.1527
3.89619,79.4627
3.89679,77.0751
3.89734,83.335
3.89795,75.9343
3.89855,77.0751
3.899,76.3165
3.8994,86.6434
3.89981,84.7324
3.90024,81.1527
3.90055,73.8741
3.90105,69.4214
3.90167,73.7512
3.90224,80.7129
3.90266,82.9039
3.90312,74.83
3.90371,78.2507
3.90431,77.0751
3.90471,86.6434
3.90518,73.4004
3.90576,79.4627
3.90638,74.8268
3.90678,86.6434
3.9074,74.8268
3.90786,74.83
3.90843,80.7129
3.90899,82.003
3.90945,76.3165
3.90987,81.1527
3.91031,79.474
3.91077,74.83
3.91118,84.7324
3.91168,69.4214
3.91228,77.0751
3.91272,77.8632
3.91314,82.9039
3.91359,76.3165
3.914,84.7324
3.9145,68.1892
3.91491,84.7324
3.9155,78.2507
3.91593,81.1527
3.91635,81.1527
3.91682,74.83
3.91744,73.7512
3.91801,82.003
3.91863,73.7512
3.9192,80.7129
3.91978,80.7129
3.92018,84.7324
3.92081,73.7512
3.9214,78.2507
3.92186,74.83
3.92248,74.8268
3.92309,75.9343
3.92369,77.0751
3.92428,78.2507
3.92468,86.6434
3.92525,80.7129
3.92587,73.7512
3.92649,74.8268
3.92704,84.711
3.92758,84.711
3.92807,70.6989
3.9285,81.1527
3.92906,82.003
3.92953,73.4004
3.92995,82.9039
3.93056,74.8268
3.93117,75.9343
3.93179,74.8268
3.93219,86.6434
3.9326,84.7324
3.93319,78.2507
3.93365,74.83
3.93408,81.1527
3.93455,73.4004
3.93495,86.6434
3.93543,72.0243
3.93586,79.474
3.93644,79.4627
3.93689,76.3165
3.93731,82.9039
3.93794,73.7512
3.93855,75.9343
3.93917,73.7512
3.93958,84.7324
3.94016,79.4627
3.94056,86.6434
3.94116,77.0751
3.94157,84.7324
3.94198,84.7324
3.9425,65.8516
3.9431,77.0751
3.94373,73.7512
3.9443,80.7129
3.94488,79.4627
3.94543,83.335
3.94604,75.9343
3.94667,73.7512
3.94708,82.9039
3.94764,83.335
3.94813,70.6989
3.94871,79.4627
3.9493,78.2507
3.94992,74.8268
3.95052,75.9343
3.95107,84.711
3.9515,79.474
3.95208,80.7129
3.95251,79.474
3.95291,86.6434
3.95338,73.4004
3.95399,75.9343
3.95446,73.4004
3.95503,80.7129
3.95563,77.0751
3.95607,77.8632
3.9565,81.1527
3.95694,77.8632
3.95737,81.1527
3.95777,86.6434
3.95821,79.474
3.95869,72.0243
3.95918,69.4214
3.95978,77.0751
3.9604,74.8268
3.96099,78.2507
3.96153,86.1332
3.9621,80.7129
3.96255,76.3165
3.96313,79.4627
3.96361,72.0243
3.96406,77.8632
3.96445,86.6434
3.96485,86.6434
3.96527,82.9039
3.96581,64.7418
3.96641,75.9343
3.96699,79.4627
3.96762,73.7512
3.96824,74.8268
3.96876,89.1259
3.96937,74.8268
3.96994,82.003
3.97051,80.7129
3.97096,76.3165
3.97141,76.3165
3.97204,73.7512
3.9726,82.003
3.97302,82.9039
3.97349,73.4004
3.97393,79.474
3.97433,84.7324
3.97475,82.9039
3.97515,86.6434
3.97564,70.6989
3.97605,84.7324
3.97655,69.4214
3.97715,75.9343
3.97758,81.1527
3.97818,77.0751
3.97866,72.0243
3.97928,73.7512
3.97986,80.7129
3.98047,74.8268
3.98098,90.7016
3.98157,78.2507
3.98219,74.8268
3.9826,84.7324
3.98301,84.7324
3.98351,68.1892
3.98398,74.83
3.98438,84.7324
3.98481,81.1527
3.98524,81.1527
3.98585,74.8268
3.98628,81.1527
3.98677,70.6989
3.98733,82.003
3.98775,82.9039
3.98822,73.4004
3.98862,86.6434
3.9891,72.0243
3.98953,79.474
3.98998,77.8632
3.99045,73.4004
3.99103,79.4627
3.99162,78.2507
3.99225,73.7512
3.9928,83.335
3.99323,79.474
3.99367,79.474
3.99411,77.8632
3.99458,73.4004
3.99504,76.3165
3.99565,75.9343
3.99624,78.2507
3.99684,77.0751
3.99743,78.2507
3.99794,89.1259
3.99835,84.7324
3.99883,72.0243
3.99946,73.7512
4.00004,79.4627
4.00046,82.9039
4.00086,84.7324
4.00137,68.1892
4.00179,82.9039
4.0024,75.9343
4.0028,84.7324
4.00339,78.2507
4.004,75.9343
4.00458,79.4627
4.00501,81.1527
4.00544,81.1527
4.00589,76.3165
4.00633,77.8632
4.00679,74.83
4.00727,72.0243
4.00772,77.8632
4.00834,73.7512
4.00891,82.003
4.00931,86.6434
4.00976,76.3165
4.01034,79.4627
4.01074,86.6434
4.01123,70.6989
4.01163,86.6434
4.01203,86.6434
4.01245,81.1527
4.0129,77.8632
4.01334,77.8632
4.01379,77.8632
4.01422,79.474
4.01472,69.4214
4.01518,74.83
4.01581,73.7512
4.01623,81.1527
4.01686,73.7512
4.01743,80.7129
4.01805,74.8268
4.01866,75.9343
4.01908,81.1527
4.01968,77.0751
4.0201,82.9039
4.0205,86.6434
4.02096,74.83
4.0214,77.8632
4.02182,82.9039
4.02229,73.4004
4.02272,81.1527
4.02333,74.8268
4.02395,74.8268
4.02453,79.4627
4.02493,86.6434
4.02535,82.9039
4.02578,81.1527
4.02629,67
4.0269,75.9343
4.0273,86.6434
4.02776,74.83
4.02839,73.7512
4.02897,79.4627
4.02958,74.8268
4.03014,83.335
