Time,DataRate_Mbps
5.00828,75.9407
5.00872,82.098
5.0092,75.9407
5.00961,89.3418
5.00992,78.1078
5.01045,68.2614
5.01092,77.3918
5.01141,74.5431
5.01189,75.9407
5.01232,85.5669
5.01274,87.4136
5.01327,68.2614
5.01373,78.8994
5.01421,75.9407
5.01466,82.098
5.01525,82.3924
5.01571,78.8994
5.01612,89.3418
5.01658,78.8994
5.01705,77.3918
5.01748,85.5669
5.01801,68.2614
5.01845,82.098
5.01896,71.8966
5.01945,74.5431
5.01991,78.8994
5.02037,78.8994
5.02084,78.8994
5.02133,73.1959
5.02191,83.6687
5.02235,83.7965
5.02287,70.6426
5.02333,78.8994
5.02376,83.7965
5.02424,75.9407
5.02485,79.9532
5.02533,75.9407
5.02593,81.1544
5.02643,73.1959
5.02686,83.7965
5.02734,75.9407
5.02781,77.3918
5.02827,80.4669
5.02871,82.098
5.0292,74.5431
5.02961,89.3418
5.03014,68.2614
5.03059,82.098
5.03121,77.6542
5.03161,91.357
5.03204,85.5669
5.03249,80.4669
5.0328,78.1078
5.03329,74.5431
5.03361,75.9111
5.03392,78.1078
5.03445,68.2614
5.03489,83.7965
5.03533,82.098
5.03576,85.5669
5.03627,71.8966
5.0367,83.7965
5.03713,85.5669
5.0376,77.3918
5.03811,70.6426
5.03857,80.4669
5.03898,87.4136
5.03951,69.4316
5.04004,68.2614
5.04067,77.6542
5.04125,83.6687
5.04188,77.6542
5.04234,78.8994
5.0428,78.8994
5.04328,75.9407
5.0439,78.7869
5.04433,83.7965
5.04475,87.4136
5.04518,85.5669
5.04564,78.8994
5.04617,68.2614
5.04659,87.4136
5.04692,73.8345
5.04736,82.098
5.04787,71.8966
5.0483,83.7965
5.04877,78.8994
5.04921,82.098
5.04973,69.4316
5.05013,91.357
5.05065,70.6426
5.05113,75.9407
5.05162,74.5431
5.05204,85.5669
5.05254,73.1959
5.05298,83.7965
5.0534,85.5669
5.05392,70.6426
5.05455,77.6542
5.05496,87.4136
5.05541,82.098
5.05593,69.4316
5.05643,73.1959
5.05684,89.3418
5.05728,82.098
5.05775,77.3918
5.05822,78.8994
5.05871,73.1959
5.05914,85.5669
5.05957,83.7965
5.06009,70.6426
5.06056,77.3918
5.061,83.7965
5.06141,87.4136
5.06174,73.8345
5.06223,74.5431
5.06254,78.1078
5.063,80.4669
5.06341,87.4136
5.06373,75.9111
5.0642,77.3918
5.06455,70.0046
5.06506,71.8966
5.06556,73.1959
5.06614,83.6687
5.0666,78.8994
5.0671,73.1959
5.06758,75.9407
5.06815,84.9851
5.06877,78.7869
5.06922,80.4669
5.06969,77.3918
5.07021,69.4316
5.07064,85.5669
5.07105,89.3418
5.07136,78.1078
5.07178,87.4136
5.07212,70.0046
5.07261,74.5431
5.07305,83.7965
5.07352,77.3918
5.07397,80.4669
5.07428,78.1078
5.07474,78.8994
5.07522,77.3918
5.07567,80.4669
5.07611,82.098
5.07664,69.4316
5.07704,91.357
5.07749,80.4669
5.0778,78.1078
5.07827,77.3918
5.0786,73.8345
5.07908,75.9407
5.07961,69.4316
5.08002,87.4136
5.08046,83.7965
5.0809,82.098
5.08136,78.8994
5.08183,78.8994
5.08231,74.5431
5.08275,83.7965
5.08328,68.2614
5.08375,78.8994
5.08415,89.3418
5.08462,77.3918
5.08512,73.1959
5.08558,80.4669
5.08589,78.1078
5.0862,78.1078
5.0867,73.1959
5.08716,78.8994
5.08757,89.3418
5.08804,77.3918
5.08851,77.3918
5.08896,80.4669
5.08948,70.6426
5.08993,80.4669
5.0904,77.3918
5.09084,83.7965
5.09133,73.1959
5.0918,77.3918
5.09233,69.4316
5.09276,83.7965
5.09324,75.9407
5.09383,82.3924
5.09425,87.4136
5.09469,83.7965
5.0952,70.6426
5.09566,78.8994
5.09614,77.3918
5.09659,80.4669
5.09701,85.5669
5.09752,71.8966
5.09798,78.8994
5.09841,85.5669
5.09873,75.9111
5.09915,87.4136
5.09948,71.8685
5.1,70.6426
5.10046,78.8994
5.10091,82.098
5.10144,68.2614
5.10186,87.4136
5.10228,85.5669
5.10282,68.2614
5.10331,74.5431
5.10375,82.098
5.10419,82.098
5.10467,75.9407
5.10515,77.3918
5.10573,83.6687
5.10625,69.4316
5.10667,87.4136
5.10728,79.9532
5.10775,77.3918
5.10825,73.1959
5.10866,87.4136
5.10913,77.3918
5.10953,91.357
5.10987,71.8685
5.11032,80.4669
5.11084,70.6426
5.11125,89.3418
5.11176,70.6426
5.11225,74.5431
5.11267,87.4136
5.1131,83.7965
5.11361,71.8966
5.11404,85.5669
5.11452,75.9407
5.11505,68.2614
5.11565,81.1544
5.11627,78.7869
5.11689,77.6542
5.11749,81.1544
5.11796,77.3918
5.11838,87.4136
5.1189,70.6426
5.11939,73.1959
5.11984,82.098
5.12027,83.7965
5.1207,85.5669
5.12113,85.5669
5.12145,75.9111
5.12195,71.8966
5.12239,83.7965
5.12292,68.2614
5.12338,78.8994
5.12379,89.3418
5.12429,73.1959
5.12492,77.6542
5.12554,77.6542
5.12594,91.357
5.12647,69.4316
5.12697,71.8966
5.12759,78.7869
5.12819,81.1544
5.12866,77.3918
5.12911,80.4669
5.12957,80.4669
5.13005,74.5431
5.1305,82.098
5.13097,77.3918
5.13159,78.7869
5.13208,74.5431
5.13266,83.6687
5.13314,75.9407
5.13356,85.5669
5.13398,87.4136
5.13449,71.8966
5.13497,75.9407
5.13543,78.8994
5.13586,85.5669
5.13633,77.3918
5.13685,69.4316
5.1373,80.4669
5.13771,89.3418
5.13818,77.3918
5.1386,87.4136
5.13892,75.9111
5.13925,73.8345
5.13968,83.7965
5.14014,80.4669
5.14061,77.3918
5.14096,70.0046
5.14148,69.4316
5.14189,89.3418
5.14231,87.4136
5.14264,71.8685
5.14313,74.5431
5.14361,75.9407
5.14409,75.9407
5.1446,71.8966
5.14503,85.5669
5.14551,74.5431
5.14592,89.3418
5.14644,70.6426
5.1469,78.8994
5.1473,91.357
5.14773,83.7965
5.14806,73.8345
5.14838,75.9111
5.14883,82.098
5.14933,73.1959
5.14985,69.4316
5.15028,85.5669
5.1509,77.6542
5.15153,77.6542
5.15201,75.9407
5.15248,77.3918
5.15293,80.4669
5.15341,75.9407
5.15382,89.3418
5.15427,80.4669
5.15467,91.357
5.15515,75.9407
5.15548,73.8345
5.15596,75.9407
5.15648,70.6426
5.15689,89.3418
5.15729,89.3418
5.15778,74.5431
5.15826,75.9407
5.15872,80.4669
5.15919,77.3918
5.15952,71.8685
5.16002,73.1959
5.16053,71.8966
5.16115,78.7869
5.16155,89.3418
5.16202,78.8994
5.16246,82.098
5.16291,80.4669
5.16339,75.9407
5.16384,82.098
5.16416,75.9111
5.16465,74.5431
5.16516,70.6426
5.16577,79.9532
5.16639,78.7869
5.16701,77.6542
5.16749,75.9407
5.16794,82.098
5.16835,89.3418
5.16883,74.5431
5.16928,82.098
5.16968,91.357
5.17018,71.8966
5.17066,75.9407
5.1711,83.7965
5.17162,69.4316
5.17224,78.7869
5.17287,77.6542
5.17327,91.357
5.17379,69.4316
5.17425,78.8994
5.17474,74.5431
5.17535,79.9532
5.17583,75.9407
5.17629,78.8994
5.17689,81.1544
5.17734,80.4669
5.17782,77.3918
5.17827,80.4669
5.17872,80.4669
5.17925,69.4316
5.17965,91.357
5.18006,87.4136
5.1805,83.7965
5.181,71.8966
5.18154,68.2614
5.18197,83.7965
5.18244,78.8994
5.18292,75.9407
5.18354,77.6542
5.18402,75.9407
5.18451,74.5431
5.18491,91.357
5.18534,83.7965
5.18581,78.8994
5.18631,71.8966
5.18673,87.4136
5.18704,78.1078
5.18757,69.4316
5.18806,73.1959
5.18852,80.4669
5.1891,83.6687
5.18956,78.8994
5.19002,78.8994
5.19048,80.4669
5.19095,77.3918
5.19146,70.6426
5.19192,78.8994
5.19233,89.3418
5.19296,77.6542
5.19338,87.4136
5.1939,69.4316
5.19452,78.7869
5.19513,79.9532
5.19559,78.8994
5.19605,78.8994
5.19652,77.3918
5.19697,80.4669
5.1974,85.5669
5.1979,73.1959
5.19832,85.5669
5.19877,82.098
5.19924,77.3918
5.19969,80.4669
5.2002,71.8966
5.20051,78.1078
5.20099,75.9407
5.20152,68.2614
5.20214,78.7869
5.20258,83.7965
5.20298,89.3418
5.20341,85.5669
5.20388,77.3918
5.20439,71.8966
5.20484,80.4669
5.20527,85.5669
5.20575,75.9407
5.20618,83.7965
5.20666,75.9407
5.20716,73.1959
5.20769,68.2614
5.20815,80.4669
5.20876,78.7869
5.20924,75.9407
5.20969,82.098
5.21014,80.4669
5.21075,79.9532
5.21123,75.9407
5.21168,80.4669
5.21208,91.357
5.21254,78.8994
5.21306,70.6426
5.21356,73.1959
5.21418,77.6542
5.21463,82.098
5.21509,78.8994
5.21571,78.7869
5.21611,91.357
5.21642,78.1078
5.21688,78.8994
5.21739,70.6426
5.21783,83.7965
5.2183,77.3918
5.21876,78.8994
5.21929,69.4316
5.21969,91.357
5.22014,80.4669
5.22062,75.9407
5.22114,69.4316
5.22175,79.9532
5.22216,89.3418
5.22259,85.5669
5.22311,69.4316
5.22353,87.4136
5.22406,68.2614
5.22448,87.4136
5.22499,71.8966
5.2256,78.7869
5.22607,77.3918
5.22655,77.3918
5.22702,77.3918
5.22747,80.4669
5.22788,89.3418
5.22819,78.1078
5.22871,69.4316
5.22918,78.8994
5.22958,89.3418
5.23005,78.8994
5.23046,87.4136
5.23098,70.6426
5.2315,69.4316
5.23212,78.7869
5.23258,78.8994
5.23307,74.5431
5.23368,79.9532
5.23427,82.3924
5.2347,83.7965
5.23512,87.4136
5.23557,80.4669
5.23609,70.6426
5.23659,73.1959
5.23708,74.5431
5.23769,78.7869
5.2381,89.3418
5.2386,73.1959
5.23905,80.4669
5.23948,85.5669
5.23996,75.9407
5.24047,71.8966
5.24095,75.9407
5.2414,80.4669
5.24189,74.5431
5.24234,80.4669
5.24276,87.4136
5.24338,77.6542
5.24386,75.9407
5.24427,89.3418
5.24479,70.6426
5.24523,82.098
5.24564,89.3418
5.24598,71.8685
5.24646,75.9407
5.24697,71.8966
5.24746,73.1959
5.24793,78.8994
5.24852,81.1544
5.24913,79.9532
5.24961,75.9407
5.25002,89.3418
5.25046,82.098
5.2509,83.7965
5.25133,83.7965
5.25165,78.1078
5.25214,73.1959
5.25245,78.1078
5.25299,68.2614
5.25341,87.4136
5.25391,71.8966
5.25435,83.7965
5.25484,74.5431
5.25527,83.7965
5.25574,77.3918
5.25626,70.6426
5.25674,75.9407
5.25715,89.3418
5.25766,70.6426
5.25806,91.357
5.2586,68.2614
5.25903,83.7965
5.25952,74.5431
5.25994,87.4136
5.26043,73.1959
5.26087,83.7965
5.2615,77.6542
5.26194,82.098
5.26242,75.9407
5.26292,73.1959
5.26353,78.7869
5.264,78.8994
5.26462,77.6542
5.26504,87.4136
5.26545,89.3418
5.26595,73.1959
5.26646,70.6426
5.26692,78.8994
5.2674,75.9407
5.26785,82.098
5.26826,89.3418
5.26878,69.4316
5.26927,74.5431
5.26973,78.8994
5.27019,78.8994
5.27076,86.3437
5.27122,78.8994
5.27169,77.3918
5.27213,82.098
5.27255,87.4136
5.27288,73.8345
5.2734,69.4316
5.27402,78.7869
5.27442,91.357
5.27486,83.7965
5.27531,80.4669
5.27582,71.8966
5.27633,70.6426
5.27684,71.8966
5.27745,79.9532
5.27788,83.7965
5.27836,75.9407
5.27883,77.3918
5.27931,75.9407
5.2799,82.3924
5.28034,83.7965
5.28084,73.1959
5.28131,77.3918
5.28173,85.5669
5.28214,89.3418
5.28246,75.9111
5.28295,74.5431
5.28341,78.8994
5.28388,77.3918
5.28429,89.3418
5.28461,75.9111
5.2851,74.5431
5.28562,69.4316
5.2861,77.3918
5.28656,78.8994
5.28706,73.1959
5.28765,82.3924
5.28809,82.098
5.28856,77.3918
5.28898,87.4136
5.2894,85.5669
5.28987,77.3918
5.29036,74.5431
5.29084,75.9407
5.29137,69.4316
5.29198,79.9532
5.29246,75.9407
5.29307,78.7869
5.2937,77.6542
5.2941,91.357
5.29455,80.4669
5.29509,68.2614
5.2957,78.7869
5.29615,82.098
5.29675,81.1544
5.29726,70.6426
5.29789,77.6542
5.29848,82.3924
5.2989,85.5669
5.29941,71.8966
5.29982,89.3418
5.30029,77.3918
5.30071,87.4136
5.30103,75.9111
5.3015,77.3918
5.30193,83.7965
5.30226,73.8345
5.30277,71.8966
5.3034,77.6542
5.30385,80.4669
5.30432,77.3918
5.30484,69.4316
5.30531,78.8994
5.30588,84.9851
5.30638,73.1959
5.307,77.6542
5.30747,77.3918
5.30792,82.098
5.30837,80.4669
5.30886,74.5431
5.30926,91.357
5.30978,69.4316
5.31041,77.6542
5.31085,82.098
5.31143,83.6687
5.31196,69.4316
5.31256,81.1544
5.31298,87.4136
5.31347,73.1959
5.31407,81.1544
5.31451,83.7965
5.31499,75.9407
5.31541,85.5669
5.31586,82.098
5.31637,70.6426
5.31684,78.8994
5.31735,70.6426
5.31793,83.6687
5.31855,78.7869
5.31903,75.9407
5.31948,80.4669
5.3199,87.4136
5.32034,82.098
5.32066,75.9111
5.3211,83.7965
5.32158,75.9407
5.32208,73.1959
5.32256,75.9407
5.32308,69.4316
5.32368,81.1544
5.32428,81.1544
5.32471,83.7965
5.32521,73.1959
5.32582,79.9532
5.32633,71.8966
5.32694,78.7869
5.32741,78.8994
5.32803,77.6542
5.32865,78.7869
5.32926,79.9532
5.32986,81.1544
5.33048,77.6542
5.33111,77.6542
5.33172,79.9532
5.33232,79.9532
5.33283,71.8966
5.33325,87.4136
5.33367,85.5669
5.33414,78.8994
5.33467,68.2614
5.33528,79.9532
5.33571,83.7965
5.33621,73.1959
5.33681,81.1544
5.33722,89.3418
5.33774,69.4316
5.33817,85.5669
5.33858,89.3418
5.3391,69.4316
5.33954,83.7965
5.33997,83.7965
5.34049,70.6426
5.34099,73.1959
5.34147,75.9407
5.3419,83.7965
5.34237,77.3918
5.34284,77.3918
5.34327,85.5669
5.34375,75.9407
5.34426,71.8966
5.34466,91.357
5.34497,78.1078
5.3454,83.7965
5.34585,82.098
5.34631,78.8994
5.34683,69.4316
5.34725,87.4136
5.3477,80.4669
5.34805,70.0046
5.34857,69.4316
5.34905,75.9407
5.34949,83.7965
5.35011,78.7869
5.35058,77.3918
5.35108,73.1959
5.35167,81.1544
5.35211,83.7965
5.35258,77.3918
5.35305,77.3918
5.35345,91.357
5.35378,73.8345
5.3543,70.6426
5.35469,91.357
5.35502,73.8345
5.35545,85.5669
5.35595,73.1959
5.35639,82.098
5.35683,83.7965
5.35732,74.5431
5.35774,85.5669
5.35808,71.8685
5.35851,83.7965
5.35899,77.3918
5.35932,71.8685
5.35985,69.4316
5.36032,77.3918
5.36081,74.5431
5.36129,75.9407
5.3619,79.9532
5.36235,80.4669
5.36277,87.4136
5.36317,91.357
5.36366,73.1959
5.36411,82.098
5.36445,71.8685
5.36494,73.1959
5.36535,89.3418
5.36588,69.4316
5.36639,70.6426
5.36686,77.3918
5.36747,79.9532
5.3681,77.6542
5.36851,87.4136
5.36894,85.5669
5.36925,78.1078
5.36975,73.1959
5.37038,77.6542
5.37084,78.8994
5.37134,73.1959
5.37194,79.9532
5.37234,91.357
5.37278,83.7965
5.37309,78.1078
5.3734,78.1078
5.37393,68.2614
5.37456,77.6542
5.37497,89.3418
5.37542,80.4669
5.37586,83.7965
5.37633,77.3918
5.37677,82.098
5.37725,75.9407
5.37775,73.1959
5.37822,77.3918
5.37866,82.098
5.37914,75.9407
5.37956,87.4136
5.37989,73.8345
5.38037,75.9407
5.3808,85.5669
5.38111,78.1078
5.38161,71.8966
5.38193,78.1078
5.38224,78.1078
5.38266,85.5669
5.38302,68.2348
5.38353,71.8966
5.38415,77.6542
5.38477,78.7869
5.38523,78.8994
5.38583,81.1544
5.38626,85.5669
5.38673,77.3918
5.38717,82.098
5.38767,73.1959
5.38817,73.1959
5.3886,83.7965
5.38906,78.8994
5.38954,75.9407
5.39,80.4669
5.39053,68.2614
5.39097,82.098
5.39141,83.7965
5.39183,87.4136
5.39234,70.6426
5.39277,85.5669
5.3932,83.7965
5.39372,70.6426
5.39434,78.7869
5.39477,83.7965
5.39529,70.6426
5.39576,77.3918
5.39638,78.7869
5.39686,74.5431
5.39749,77.6542
5.39791,87.4136
5.39852,79.9532
5.39913,78.7869
5.39975,78.7869
5.4002,80.4669
5.40062,87.4136
5.40112,73.1959
5.40161,74.5431
5.40222,78.7869
5.40265,85.5669
5.40297,75.9111
5.40348,71.8966
5.40391,83.7965
5.40432,89.3418
5.4048,75.9407
5.40512,75.9111
5.40558,78.8994
5.40603,82.098
5.40649,78.8994
5.40695,78.8994
5.40746,71.8966
5.40786,91.357
5.40838,69.4316
5.40888,73.1959
5.4093,87.4136
5.40976,78.8994
5.41025,74.5431
5.41071,78.8994
5.41111,91.357
5.41159,75.9407
5.41191,75.9111
5.41237,78.8994
5.41288,71.8966
5.41333,80.4669
5.41382,74.5431
5.41427,80.4669
5.41479,70.6426
5.41526,77.3918
5.41586,81.1544
5.41648,77.6542
5.41709,79.9532
5.4177,79.9532
5.41814,82.098
5.4186,80.4669
5.41903,83.7965
5.41947,83.7965
5.41992,80.4669
5.42025,73.8345
5.42073,75.9407
5.42107,71.8685
5.42149,85.5669
5.422,71.8966
5.42251,71.8966
5.42291,91.357
5.42338,77.3918
5.42382,82.098
5.4243,75.9407
5.42478,75.9407
5.42519,89.3418
5.42568,74.5431
5.42615,77.3918
5.42666,71.8966
5.42709,83.7965
5.42753,83.7965
5.42804,70.6426
5.42844,91.357
5.42897,69.4316
5.4294,83.7965
5.42983,85.5669
5.43016,73.8345
5.4306,82.098
5.43106,78.8994
5.43141,70.0046
5.43173,75.9111
5.43224,71.8966
5.43286,77.6542
5.43331,82.098
5.43382,70.6426
5.43426,83.7965
5.43475,73.1959
5.43535,81.1544
5.43598,77.6542
5.43643,80.4669
5.43691,75.9407
5.43733,87.4136
5.43775,87.4136
5.43819,82.098
5.43863,82.098
5.43895,75.9111
5.43948,69.4316
5.4399,87.4136
5.44021,78.1078
5.44053,75.9111
5.44101,75.9407
5.44151,73.1959
5.44197,78.8994
5.44259,77.6542
5.44309,73.1959
5.4437,79.9532
5.4441,91.357
5.44455,80.4669
5.44506,71.8966
5.44555,74.5431
5.44595,91.357
5.44638,83.7965
5.44671,73.8345
5.44718,77.3918
5.4477,70.6426
5.44814,82.098
5.44864,73.1959
5.44912,75.9407
5.44974,78.7869
5.45034,81.1544
5.45073,91.357
5.45124,71.8966
5.45169,80.4669
5.45222,69.4316
5.45283,79.9532
5.45343,81.1544
5.45391,75.9407
5.45434,83.7965
5.45482,75.9407
5.45544,78.7869
5.45595,71.8966
5.45635,91.357
5.45674,91.357
5.45706,78.1078
5.45755,73.1959
5.45801,80.4669
5.45848,77.3918
5.45889,87.4136
5.45923,71.8685
5.45975,70.6426
5.46024,74.5431
5.46073,74.5431
5.46116,83.7965
5.46166,73.1959
5.46211,80.4669
5.46252,89.3418
5.463,75.9407
5.46344,82.098
5.46394,73.1959
5.4644,78.8994
5.46502,78.7869
5.46542,91.357
5.46592,73.1959
5.4664,75.9407
5.46689,74.5431
5.46739,73.1959
5.46798,81.1544
5.46843,82.098
5.46894,70.6426
5.46954,81.1544
5.47,80.4669
5.4706,81.1544
5.47121,78.7869
5.47167,80.4669
5.47216,73.1959
5.47259,85.5669
5.47301,87.4136
5.47353,69.4316
5.474,77.3918
5.47451,71.8966
5.47496,80.4669
5.47542,78.8994
5.47584,87.4136
5.47632,75.9407
5.47676,83.7965
5.47725,74.5431
5.47787,77.6542
5.47833,78.8994
5.47884,71.8966
5.47928,82.098
5.47991,77.6542
5.48037,78.8994
5.481,77.6542
5.4816,81.1544
5.48221,78.7869
5.48284,77.6542
5.48327,85.5669
5.48377,71.8966
5.4842,85.5669
5.4846,91.357
5.48494,71.8685
5.48539,80.4669
5.48581,87.4136
5.48616,68.2348
5.48659,85.5669
5.48707,75.9407
5.48739,75.9111
5.48784,80.4669
5.48833,74.5431
5.48877,83.7965
5.48922,80.4669
5.48957,68.2348
5.49005,75.9407
5.49055,73.1959
5.49096,89.3418
5.4914,83.7965
5.49187,77.3918
5.49235,75.9407
5.49288,68.2614
5.49332,82.098
5.49377,82.098
5.4943,68.2614
5.4949,81.1544
5.49535,82.098
5.49583,75.9407
5.49623,89.3418
5.49672,74.5431
5.49725,69.4316
5.49768,83.7965
5.49831,77.6542
5.49891,81.1544
5.49934,83.7965
5.49975,89.3418
5.50006,78.1078
5.50057,71.8966
5.5011,68.2614
5.50172,78.7869
5.50216,82.098
5.50258,87.4136
5.5031,70.6426
5.50356,78.8994
5.50404,75.9407
5.50466,77.6542
5.50514,77.3918
5.50573,81.1544
5.50616,85.5669
5.50664,75.9407
5.50708,83.7965
5.50753,80.4669
5.50804,70.6426
5.50848,83.7965
5.50888,91.357
5.50919,78.1078
5.50951,75.9111
5.50984,73.8345
5.51026,87.4136
5.51073,77.3918
5.51107,70.0046
5.51159,70.6426
5.51204,80.4669
5.51254,73.1959
5.51315,79.9532
5.51377,77.6542
5.51422,82.098
5.51467,80.4669
5.51513,78.8994
5.51556,85.5669
5.516,82.098
5.51649,74.5431
5.51701,70.6426
5.51763,78.7869
5.51804,87.4136
5.51855,71.8966
5.51898,85.5669
5.51945,77.3918
5.51985,91.357
5.52016,78.1078
5.52069,68.2614
5.52132,77.6542
5.52194,77.6542
5.52256,78.7869
5.52303,77.3918
5.52352,74.5431
5.52395,83.7965
5.52457,78.7869
5.525,85.5669
5.52552,69.4316
5.52592,91.357
5.52638,78.8994
5.52689,71.8966
5.5274,71.8966
5.52798,83.6687
5.52845,77.3918
5.52889,82.098
5.52939,73.1959
5.52982,85.5669
5.53027,80.4669
5.53067,91.357
5.53115,75.9407
5.5315,70.0046
5.53196,78.8994
5.53244,75.9407
5.53295,71.8966
5.53338,83.7965
5.53386,75.9407
5.53432,78.8994
5.53479,78.8994
5.53526,77.3918
5.5357,82.098
5.53615,80.4669
5.53664,74.5431
5.53727,77.6542
5.53789,77.6542
5.53839,73.1959
5.53885,80.4669
5.53945,79.9532
5.54003,83.6687
5.54053,73.1959
5.54098,82.098
5.54141,83.7965
5.54192,71.8966
5.54254,77.6542
5.54297,85.5669
5.54349,70.6426
5.54389,91.357
5.54436,77.3918
5.54484,75.9407
5.54529,80.4669
5.54573,82.098
5.54613,91.357
5.54649,68.2348
5.54697,75.9407
5.54747,73.1959
5.54809,77.6542
5.54855,80.4669
5.54901,78.8994
5.54948,77.3918
5.54988,91.357
5.55038,73.1959
5.55082,82.098
5.55124,87.4136
5.5517,78.8994
5.55223,68.2614
5.55277,68.2614
5.55335,83.6687
5.55376,87.4136
5.55429,69.4316
5.55469,91.357
5.55512,83.7965
5.55561,74.5431
5.55608,77.3918
5.55656,75.9407
5.55703,77.3918
5.55757,68.2614
5.55797,91.357
5.55837,91.357
5.55883,78.8994
5.55931,75.9407
5.55965,71.8685
5.56005,89.3418
5.56059,68.2614
5.56111,69.4316
5.5617,82.3924
5.56214,83.7965
5.56259,80.4669
5.56312,69.4316
5.56355,83.7965
5.56397,87.4136
5.56429,75.9111
5.5648,71.8966
5.56528,74.5431
5.5659,78.7869
5.56648,83.6687
5.567,70.6426
5.56762,77.6542
5.56825,77.6542
5.56869,82.098
5.56932,77.6542
5.56992,81.1544
5.57035,85.5669
5.57097,77.6542
5.57144,77.3918
5.57189,82.098
5.57237,75.9407
5.57282,80.4669
5.57328,78.8994
5.57372,83.7965
5.57414,85.5669
5.57449,70.0046
5.575,71.8966
5.57542,85.5669
5.57585,85.5669
5.57617,75.9111
5.57662,80.4669
5.57695,73.8345
5.5774,80.4669
5.57786,80.4669
5.57832,78.8994
5.57877,80.4669
5.57924,77.3918
5.57958,71.8685
5.58008,73.1959
5.58056,75.9407
5.58098,85.5669
5.58143,82.098
5.58186,83.7965
5.5822,71.8685
5.58274,68.2614
5.58321,77.3918
5.58362,87.4136
5.58416,68.2614
5.58477,79.9532
5.58538,78.7869
5.58601,77.6542
5.58643,85.5669
5.58686,85.5669
5.58729,85.5669
5.58778,73.1959
5.58825,78.8994
5.58872,77.3918
5.58924,69.4316
5.58966,87.4136
5.59012,78.8994
5.5906,75.9407
5.59109,74.5431
5.59149,91.357
5.59201,69.4316
5.59251,73.1959
5.59312,79.9532
5.59356,83.7965
5.59403,77.3918
5.59465,77.6542
5.59506,89.3418
5.59548,87.4136
5.59601,68.2614
5.59641,91.357
5.59673,75.9111
5.59725,70.6426
5.59777,69.4316
5.59839,78.7869
5.59879,91.357
5.5992,87.4136
5.59971,71.8966
5.60015,83.7965
5.60067,69.4316
5.60118,71.8966
5.6016,85.5669
5.60222,78.7869
5.60272,73.1959
5.60317,80.4669
5.60359,87.4136
5.60407,75.9407
5.60458,71.8966
5.60499,87.4136
5.60551,70.6426
5.60598,77.3918
5.6064,87.4136
5.60681,87.4136
5.60734,69.4316
5.60782,75.9407
5.60841,82.3924
5.60888,77.3918
5.60934,78.8994
5.60978,83.7965
5.61019,87.4136
5.61065,80.4669
5.61116,70.6426
5.61161,82.098
5.61213,69.4316
5.61255,87.4136
5.61298,85.5669
5.61329,78.1078
5.61362,73.8345
5.61405,83.7965
5.61436,78.1078
5.61468,75.9111
5.61517,74.5431
5.61559,87.4136
5.61612,68.2614
5.61658,80.4669
5.61711,68.2614
5.61768,84.9851
5.61811,85.5669
5.61852,89.3418
5.61903,70.6426
5.61944,89.3418
5.61975,78.1078
5.6201,70.0046
5.62058,75.9407
5.62099,87.4136
5.62131,75.9111
5.62182,71.8966
5.62233,71.8966
5.62294,79.9532
5.62356,77.6542
5.624,83.7965
5.62446,78.8994
5.62487,89.3418
5.62522,68.2348
5.62553,78.1078
5.62607,68.2614
5.62668,79.9532
5.62729,78.7869
5.62776,77.3918
5.62816,91.357
5.62861,82.098
5.62904,83.7965
5.62956,70.6426
5.62997,89.3418
5.63048,70.6426
5.63094,80.4669
5.63135,87.4136
5.63184,74.5431
5.63232,75.9407
5.63285,69.4316
5.63327,85.5669
5.63381,68.2614
5.63424,83.7965
5.63468,83.7965
5.63516,75.9407
5.63565,74.5431
5.6361,80.4669
5.63656,78.8994
5.63707,71.8966
5.63768,78.7869
5.63828,81.1544
5.63872,83.7965
5.63914,87.4136
5.6396,78.8994
5.64007,77.3918
5.64058,70.6426
5.64104,80.4669
5.64154,73.1959
5.64193,91.357
5.64237,83.7965
5.64286,74.5431
5.64334,75.9407
5.64385,71.8966
5.64429,82.098
5.64474,80.4669
5.64518,83.7965
5.64563,80.4669
5.64608,80.4669
5.64641,73.8345
5.64694,69.4316
5.64739,80.4669
5.64789,73.1959
5.64832,83.7965
5.64872,91.357
5.64915,85.5669
5.6496,80.4669
5.65007,77.3918
5.65058,71.8966
5.65105,77.3918
5.65151,78.8994
5.65192,89.3418
5.65223,78.1078
5.65271,75.9407
5.65323,70.6426
5.65365,85.5669
5.65412,78.8994
5.6546,74.5431
5.6551,73.1959
5.6556,73.1959
5.65619,82.3924
5.65669,73.1959
5.65712,83.7965
5.65763,71.8966
5.6581,77.3918
5.6587,81.1544
5.65918,75.9407
5.65963,80.4669
5.66024,79.9532
5.66071,77.3918
5.66129,83.6687
5.66181,70.6426
5.66221,91.357
5.66264,83.7965
5.66311,78.8994
5.66362,70.6426
5.6641,75.9407
5.66452,87.4136
5.66493,89.3418
5.66524,78.1078
5.66558,70.0046
5.66604,80.4669
5.66655,70.6426
5.66718,77.6542
5.66759,89.3418
5.66806,77.3918
5.66838,75.9111
5.66881,83.7965
5.66934,69.4316
5.66996,78.7869
5.67035,91.357
5.67085,73.1959
5.67127,87.4136
5.67172,80.4669
5.67221,74.5431
5.67273,70.6426
5.67317,82.098
5.67348,78.1078
5.67396,75.9407
5.67438,87.4136
5.67491,68.2614
5.67554,77.6542
